Linear feet of street connected to the property,Lot size in square feet,Type of utilities available,Proximity to various conditions,Rates the overall material and finish of the house,Rates the overall condition of the house,Original construction & remodel date,Masonry veneer area in square feet,exterior quality and condition of the material,Evaluates the height of the basement,Evaluate the general condition of the basement,Refers to walkout or garden-level walls,Rating of 1st & 2nd basement finished area,Type 1 finished square feet,Unfinished square feet of basement area,Total square feet of basement area,Heating quality and condition,First Floor square feet,Second-floor square feet,Above grade (ground) living area square feet,Basement full bathrooms,Full bathrooms above grade,BedroomAbvGr,KitchenAbvGr,Kitchen Quality,Total rooms above grade (does not include bathrooms),Home functionality (Assume typical unless deductions are warranted),Number of fireplaces,Fireplace quality,Interior finish of the garage,Size of garage in car capacity,Size of garage in square feet,Garage quality & condition,Wood deck area in square feet,Open porch area in square feet,Year Sold (YYYY),SalePrice,type of dwelling involved in the sale_1-1/2 STORY FINISHED ALL AGES,type of dwelling involved in the sale_1-STORY 1945 & OLDER,type of dwelling involved in the sale_1-STORY 1946 & NEWER ALL STYLES,type of dwelling involved in the sale_1-STORY PUD (Planned Unit Development) - 1946 & NEWER,type of dwelling involved in the sale_1-STORY W/FINISHED ATTIC ALL AGES,type of dwelling involved in the sale_2 FAMILY CONVERSION - ALL STYLES AND AGES,type of dwelling involved in the sale_2-1/2 STORY ALL AGES,type of dwelling involved in the sale_2-STORY 1945 & NEWER,type of dwelling involved in the sale_2-STORY 1946 & NEWER,type of dwelling involved in the sale_2-STORY PUD - 1946 & NEWER,type of dwelling involved in the sale_DUPLEX - ALL STYLES AND AGES,type of dwelling involved in the sale_PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,type of dwelling involved in the sale_SPLIT FOYER,type of dwelling involved in the sale_SPLIT OR MULTI-LEVEL,general zoning classification of the sale_Floating Village Residential,general zoning classification of the sale_Residential High-Density,general zoning classification of the sale_Residential Low-Density,general zoning classification of the sale_Residential Medium Density,Type of ROAD access to property_Paved,Type of ALLEY access to property_No alley access,Type of ALLEY access to property_Paved,General shape of property_Moderately Irregular,General shape of property_Regular,General shape of property_Slightly irregular,Flatness of the property_Depression,Flatness of the property_Hillside - Significant slope from side to side,Flatness of the property_Near Flat/Level,Lot configuration_Cul-de-sac,Lot configuration_Frontage on 2 sides of the property,Lot configuration_Frontage on 3 sides of the property,Lot configuration_Inside lot,Slope of property_Moderate Slope,Slope of property_Severe Slope,Physical locations within Ames city limits_Bluestem,Physical locations within Ames city limits_Briardale,Physical locations within Ames city limits_Brookside,Physical locations within Ames city limits_Clear Creek,Physical locations within Ames city limits_College Creek,Physical locations within Ames city limits_Crawford,Physical locations within Ames city limits_Edwards,Physical locations within Ames city limits_Gilbert,Physical locations within Ames city limits_Iowa DOT and Rail Road,Physical locations within Ames city limits_Meadow Village,Physical locations within Ames city limits_Mitchell,Physical locations within Ames city limits_NAmes,Physical locations within Ames city limits_Northpark Villa,Physical locations within Ames city limits_Northridge,Physical locations within Ames city limits_Northridge Heights,Physical locations within Ames city limits_Northwest Ames,Physical locations within Ames city limits_Old Town,Physical locations within Ames city limits_Sawyer,Physical locations within Ames city limits_Sawyer West,Physical locations within Ames city limits_Somerset,Physical locations within Ames city limits_South & West of Iowa State University,Physical locations within Ames city limits_Stone Brook,Physical locations within Ames city limits_Timberland,Physical locations within Ames city limits_Veenker,Type of dwelling_Duplex,Type of dwelling_Single-family Detached,Type of dwelling_Townhouse End Unit,Type of dwelling_Twnhs,Style of dwelling_One and one-half story: 2nd level unfinished,Style of dwelling_One story,Style of dwelling_Split Foyer,Style of dwelling_Split Level,Style of dwelling_Two and one-half story: 2nd level finished,Style of dwelling_Two and one-half story: 2nd level unfinished,Style of dwelling_Two-story,Type of roof_Gable,Type of roof_Gabrel (Barn),Type of roof_Hip,Type of roof_Mansard,Type of roof_Shed,Roof material_Gravel & Tar,Roof material_Membrane,Roof material_Metal,Roof material_Roll,Roof material_Standard (Composite) Shingle,Roof material_Wood Shakes,Roof material_Wood Shingles,Exterior covering on the house_Asphalt Shingles,Exterior covering on the house_Brick Common,Exterior covering on the house_Brick Face,Exterior covering on the house_Cement Board,Exterior covering on the house_Cinder Block,Exterior covering on the house_Hard Board,Exterior covering on the house_Imitation Stucco,Exterior covering on the house_Metal Siding,Exterior covering on the house_Plywood,Exterior covering on the house_Stone,Exterior covering on the house_Stucco,Exterior covering on the house_Vinyl Siding,Exterior covering on the house_Wood Shingles,Exterior covering on the house_Wood Siding,Type of foundation_Cinder Block,Type of foundation_Poured Concrete,Type of foundation_Slab,Type of foundation_Stone,Type of foundation_Wood,Type of heating_Gas forced warm air furnace,Type of heating_Gas hot water or steam heat,Type of heating_Gravity furnace,Type of heating_Hot water or steam heat other than gas,Type of heating_Wall furnace,Central air conditioning_Yes,Electrical system_60 AMP Fuse Box and mostly knob & tube wiring (Poor),Electrical system_Fuse Box over 60 AMP and all Romex wiring (Average),Electrical system_Mixed,Electrical system_Standard Circuit Breakers & Romex,Garage location_Basement Garage,Garage location_Built-In (Garage part of the house - typically has room above the garage),Garage location_Car Port,Garage location_Detached from home,Garage location_More than one type of garage,Garage location_No,Paved driveway_Partial Pavement,Paved driveway_Paved,Fence Quality_Good Wood,Fence Quality_Minimum Privacy,Fence Quality_Minimum Wood/Wire,Fence Quality_No,Miscellaneous feature not covered in other categories_No,Miscellaneous feature not covered in other categories_Other,Miscellaneous feature not covered in other categories_Shed (over 100 SF),Miscellaneous feature not covered in other categories_Tennis Court,Month Sold (MM)_Aug,Month Sold (MM)_Dec,Month Sold (MM)_Feb,Month Sold (MM)_Jan,Month Sold (MM)_Jul,Month Sold (MM)_Jun,Month Sold (MM)_Mar,Month Sold (MM)_May,Month Sold (MM)_Nov,Month Sold (MM)_Oct,Month Sold (MM)_Sep,Type of sale_Contract Low Down,Type of sale_Contract Low Down payment and low interest,Type of sale_Contract Low Interest,Type of sale_Court Officer Deed/Estate,Type of sale_Home just constructed and sold,Type of sale_Other,Type of sale_Warranty Deed - Cash,Type of sale_Warranty Deed - Conventional,Condition of sale_Adjoining Land Purchase,Condition of sale_Allocation,Condition of sale_Home was not completed when last assessed,Condition of sale_Normal Sale,Condition of sale_Sale between family members
70,11200,3,1,4,4,11,0,2,3,3,1,5,906,134,1040,4,1040,0,1040,1,1,3,1,-1,5,7,0,-1,1,1,384,1,0,0,2008,129500,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
85,11924,3,1,8,4,12,286,3,5,3,1,1,998,177,1175,4,1182,1142,2324,1,3,4,1,4,11,7,2,4,3,3,736,1,147,21,2006,345000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,12968,3,1,4,5,13,0,2,3,3,1,2,737,175,912,-1,912,0,912,1,1,2,1,-1,4,7,0,-1,1,1,352,1,140,0,2008,144000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
91,10652,3,1,6,4,14,306,1,4,3,3,4,0,1494,1494,4,1494,0,1494,0,2,3,1,3,7,7,1,4,2,3,840,1,160,33,2007,279500,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,10920,3,1,5,4,15,212,2,3,3,1,6,733,520,1253,-1,1253,0,1253,1,1,2,1,-1,5,7,1,2,2,1,352,1,0,213,2008,157000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
51,6120,3,1,6,7,16,0,2,3,3,1,4,0,832,832,4,854,0,854,0,1,2,1,-1,5,7,0,-1,1,2,576,1,48,112,2007,132000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,11241,3,1,5,6,17,180,2,3,3,1,2,578,426,1004,4,1004,0,1004,1,1,2,1,-1,5,7,1,3,3,2,480,1,0,0,2010,149000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
72,10791,3,1,3,4,18,0,2,-1,-1,1,7,0,0,0,-1,1296,0,1296,0,2,2,2,-1,6,7,0,-1,1,2,516,1,0,0,2006,90000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
66,13695,3,6,4,4,19,0,2,3,3,1,1,646,468,1114,4,1114,0,1114,1,1,3,1,3,6,7,0,-1,1,2,576,1,0,102,2008,159000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
70,7560,3,1,4,5,20,0,2,3,3,1,8,504,525,1029,-1,1339,0,1339,0,1,3,1,-1,6,6,0,-1,1,1,294,1,0,0,2009,139000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
